ve_protein	pa_protein	ve_gene	ve_log2FC	pa_gene	pa_log2FC	response_class	ve_symbol	ve_product	pa_symbol	pa_product	KO	KO_definition	functional_category
WP_209387991.1	WP_023857813.1	gene-ACSAL1_RS03845	1.0987673248915013	gene-ACZ0AN_RS03130	-1.3759518814303409	opposite		response regulator		response regulator	K02477	two-component system, LytTR family, response regulator	regulation
WP_209387997.1	WP_020450546.1	gene-ACSAL1_RS03965	3.1876059468712565	gene-ACZ0AN_RS04205	2.513111713379423	conserved_up	treR	trehalose operon repressor	treR	trehalose operon repressor	K03486	GntR family transcriptional regulator, trehalose operon transcriptional repressor	regulation
WP_209388036.1	WP_023856470.1	gene-ACSAL1_RS04595	6.002845814897035	gene-ACZ0AN_RS04960	1.4812951197635589	conserved_up	rpsN	30S ribosomal protein S14	rpsN	30S ribosomal protein S14	K02954	small subunit ribosomal protein S14	unclassified
WP_003154369.1	WP_023857233.1	gene-ACSAL1_RS07935	1.4049814681740505	gene-ACZ0AN_RS08645	-4.711078155594909	opposite		phosphoadenylyl-sulfate reductase		phosphoadenylyl-sulfate reductase	K00390	phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]	unclassified
WP_007407424.1	WP_023857797.1	gene-ACSAL1_RS16360	-1.050658517630043	gene-ACZ0AN_RS01810	-2.2205687103401	conserved_down	cwlO	peptidoglycan DL-endopeptidase CwlO		C40 family peptidase			biofilm_cell_envelope
WP_007407726.1	WP_023856983.1	gene-ACSAL1_RS18110	3.579597604692053	gene-ACZ0AN_RS20160	1.5513816645830212	conserved_up		CidB/LrgB family autolysis modulator		CidB/LrgB family autolysis modulator			unclassified
WP_007407816.1	WP_095291318.1	gene-ACSAL1_RS18620	-1.8790341241684283	gene-ACZ0AN_RS20970	1.001355292731206	opposite		pyrimidine-nucleoside phosphorylase		pyrimidine-nucleoside phosphorylase	K00756	pyrimidine-nucleoside phosphorylase [EC:2.4.2.2]	unclassified
WP_014419099.1	WP_023857083.1	gene-ACSAL1_RS17355	1.548535632176003	gene-ACZ0AN_RS19540	-2.0845830819213256	opposite	atpB	F0F1 ATP synthase subunit A	atpB	F0F1 ATP synthase subunit A	K02108	F-type H+-transporting ATPase subunit a	unclassified
WP_014469850.1	WP_370510518.1	gene-ACSAL1_RS03375	-1.9532679498473229	gene-ACZ0AN_RS03600	2.149252787360799	opposite		DUF2179 domain-containing protein		DUF2179 domain-containing protein			unclassified
WP_209387781.1	WP_035338110.1	gene-ACSAL1_RS18980	-4.417101689427855	gene-ACZ0AN_RS21435	-3.868319402304567	conserved_down		GNAT family N-acetyltransferase		GNAT family N-acetyltransferase			unclassified
WP_209387873.1	WP_003178866.1	gene-ACSAL1_RS01820	1.775706955335577	gene-ACZ0AN_RS02135	-3.700070754023856	opposite	tcyC	cystine ABC transporter ATP-binding protein TcyC		amino acid ABC transporter ATP-binding protein	K02028	polar amino acid transport system ATP-binding protein [EC:7.4.2.1]	transport
WP_209387873.1	WP_003178866.1	gene-ACSAL1_RS01820	1.775706955335577	gene-ACZ0AN_RS02135	-3.700070754023856	opposite	tcyC	cystine ABC transporter ATP-binding protein TcyC		amino acid ABC transporter ATP-binding protein	K10010	L-cystine transport system ATP-binding protein [EC:7.4.2.1]	transport
WP_003154622.1	WP_020451191.1	gene-ACSAL1_RS07140	2.297764119328831	gene-ACZ0AN_RS07845	2.144250704278043	conserved_up		YkyB family protein		YkyB family protein			unclassified
WP_007409783.1	WP_035338767.1	gene-ACSAL1_RS08300	2.486360653411608	gene-ACZ0AN_RS09000	1.5636326585770095	conserved_up	flgG	flagellar basal body rod protein FlgG	flgG	flagellar basal body rod protein FlgG	K02390	flagellar hook protein FlgE	unclassified
WP_007410085.1	WP_020452875.1	gene-ACSAL1_RS15260	-2.182925013662896	gene-ACZ0AN_RS17360	-1.0522602511216932	conserved_down		SCP2 sterol-binding domain-containing protein		SCP2 sterol-binding domain-containing protein			unclassified
WP_007611262.1	WP_095290421.1	gene-ACSAL1_RS07715	-3.284057699936869	gene-ACZ0AN_RS08400	1.71287448427022	opposite		N-acetyltransferase		N-acetyltransferase			unclassified
WP_014418922.1	WP_023856328.1	gene-ACSAL1_RS16055	-1.479830873793273	gene-ACZ0AN_RS18210	-1.627988018289776	conserved_down	lutR	L-lactate utilization/bacilysin biosynthesis transcriptional regulator LutR	lutR	L-lactate utilization/bacilysin biosynthesis transcriptional regulator LutR	K05799	GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex	regulation
WP_014419228.1	WP_095291253.1	gene-ACSAL1_RS18305	-1.3108942523250051	gene-ACZ0AN_RS20925	2.938786486055298	opposite		choloylglycine hydrolase family protein		choloylglycine hydrolase family protein	K24041	penicillin V amidase [EC:3.5.1.11]	unclassified
WP_014419228.1	WP_095291253.1	gene-ACSAL1_RS18305	-1.3108942523250051	gene-ACZ0AN_RS20925	2.938786486055298	opposite		choloylglycine hydrolase family protein		choloylglycine hydrolase family protein	K01442	choloylglycine hydrolase [EC:3.5.1.24]	unclassified
WP_021495256.1	WP_096748337.1	gene-ACSAL1_RS16385	1.4867931242498489	gene-ACZ0AN_RS18485	2.6155660585679508	conserved_up	hisIE	bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE	hisIE	bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE	K11755	phosphoribosyl-AMP cyclohydrolase / phosphoribosyl-ATP pyrophosphohydrolase [EC:3.5.4.19 3.6.1.31]	unclassified
WP_021495283.1	WP_023855223.1	gene-ACSAL1_RS01520	2.199679859629698	gene-ACZ0AN_RS13535	2.18935534696902	conserved_up		metal ABC transporter ATP-binding protein		metal ABC transporter ATP-binding protein			transport
WP_088056325.1	WP_146874100.1	gene-ACSAL1_RS02325	-2.2863352466123152	gene-ACZ0AN_RS02680	1.342102422356278	opposite		Nramp family divalent metal transporter		Nramp family divalent metal transporter	K03322	manganese transport protein	unclassified
WP_007409122.1	WP_003180588.1	gene-ACSAL1_RS05735	2.206260333439909	gene-ACZ0AN_RS06385	-2.432494628538149	opposite		beta-ketoacyl-ACP synthase III		beta-ketoacyl-ACP synthase III	K00648	3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]	glycine_betaine_choline
WP_014417202.1	WP_463315712.1	gene-ACSAL1_RS04065	2.711193570607283	gene-ACZ0AN_RS04355	1.9758955228131805	conserved_up	pdaA	delta-lactam-biosynthetic de-N-acetylase	pdaA	delta-lactam-biosynthetic de-N-acetylase	K01567	peptidoglycan-N-acetylmuramic acid deacetylase [EC:3.5.1.-]	biofilm_cell_envelope
WP_014417202.1	WP_463315712.1	gene-ACSAL1_RS04065	2.711193570607283	gene-ACZ0AN_RS04355	1.9758955228131805	conserved_up	pdaA	delta-lactam-biosynthetic de-N-acetylase	pdaA	delta-lactam-biosynthetic de-N-acetylase	K22278	peptidoglycan-N-acetylglucosamine deacetylase [EC:3.5.1.104]	biofilm_cell_envelope
WP_014417415.1	WP_011197767.1	gene-ACSAL1_RS05780	-1.061755020577034	gene-ACZ0AN_RS06440	-1.8800238125430555	conserved_down	trpS	tryptophan--tRNA ligase	trpS	tryptophan--tRNA ligase	K01867	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	unclassified
WP_014418166.1	WP_020451893.1	gene-ACSAL1_RS10235	1.8512568977719857	gene-ACZ0AN_RS11690	1.2296057200241162	conserved_up		ribonuclease H family protein		reverse transcriptase-like protein			unclassified
WP_209387484.1	WP_023855455.1	gene-ACSAL1_RS13100	1.9498626415611708	gene-ACZ0AN_RS15175	2.596368165318119	conserved_up		CvpA family protein		CvpA family protein	K03558	membrane protein required for colicin V production	unclassified
WP_209387488.1	WP_463315577.1	gene-ACSAL1_RS13175	-3.889860148769353	gene-ACZ0AN_RS15265	-1.0796208323761691	conserved_down		sn-glycerol-1-phosphate dehydrogenase		sn-glycerol-1-phosphate dehydrogenase	K00096	glycerol-1-phosphate dehydrogenase [NAD(P)+] [EC:1.1.1.261]	unclassified
WP_209387580.1	WP_065643738.1	gene-ACSAL1_RS15570	1.6156225148072505	gene-ACZ0AN_RS17705	2.0899830690234773	conserved_up		LTA synthase family protein		LTA synthase family protein	K19005	lipoteichoic acid synthase [EC:2.7.8.20]	unclassified
WP_209387608.1	WP_231005573.1	gene-ACSAL1_RS16095	-4.579344827486073	gene-ACZ0AN_RS18250	-7.399652832451961	conserved_down		MATE family efflux transporter		MATE family efflux transporter	K19418	membrane protein EpsK	transport
WP_209387612.1	WP_249726811.1	gene-ACSAL1_RS16120	-5.247347115945321	gene-ACZ0AN_RS18275	-6.471095816487367	conserved_down		glycosyltransferase family 1 protein		glycosyltransferase family 1 protein	K19424	glycosyltransferase EpsF [EC:2.4.-.-]	biofilm_cell_envelope
WP_014418595.1	WP_106070691.1	gene-ACSAL1_RS13170	-3.0662253823892667	gene-ACZ0AN_RS15260	-1.1466878572919523	conserved_down	araN	arabinooligosaccharides ABC transporter substrate-binding protein AraN		ABC transporter substrate-binding protein	K17234	arabinooligosaccharide transport system substrate-binding protein	transport
WP_014418595.1	WP_106070691.1	gene-ACSAL1_RS13170	-3.0662253823892667	gene-ACZ0AN_RS15260	-1.1466878572919523	conserved_down	araN	arabinooligosaccharides ABC transporter substrate-binding protein AraN		ABC transporter substrate-binding protein	K02027	multiple sugar transport system substrate-binding protein	transport
WP_022553582.1	WP_041817178.1	gene-ACSAL1_RS05420	2.227516292779151	gene-ACZ0AN_RS05955	2.41684663796931	conserved_up		AbrB family transcriptional regulator		AbrB family transcriptional regulator	K07120	uncharacterized protein	regulation
WP_024085288.1	WP_026579746.1	gene-ACSAL1_RS07925	-3.447153631116682	gene-ACZ0AN_RS08630	1.1529578287187965	opposite	pyrF	orotidine-5'-phosphate decarboxylase	pyrF	orotidine-5'-phosphate decarboxylase	K01591	orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]	unclassified
WP_029325912.1	WP_020451461.1	gene-ACSAL1_RS08660	-4.192395751441157	gene-ACZ0AN_RS09370	-3.5032950341963054	conserved_down		glycine C-acetyltransferase		glycine C-acetyltransferase	K00639	glycine C-acetyltransferase [EC:2.3.1.29]	unclassified
WP_029325912.1	WP_020451461.1	gene-ACSAL1_RS08660	-4.192395751441157	gene-ACZ0AN_RS09370	-3.5032950341963054	conserved_down		glycine C-acetyltransferase		glycine C-acetyltransferase	K00652	8-amino-7-oxononanoate synthase [EC:2.3.1.47]	unclassified
WP_209387524.1	WP_020452677.1	gene-ACSAL1_RS14110	1.4663673715680965	gene-ACZ0AN_RS16130	1.242992703694136	conserved_up	ytkD	RNA deprotection pyrophosphohydrolase	ytkD	RNA deprotection pyrophosphohydrolase			unclassified
WP_209387563.1	WP_020452856.1	gene-ACSAL1_RS15105	-4.922949378293058	gene-ACZ0AN_RS17260	-2.6828607320238125	conserved_down		MFS transporter		MFS transporter	K08153	MFS transporter, DHA1 family, multidrug resistance protein	transport
WP_007610253.1	WP_020450670.1	gene-ACSAL1_RS04630	3.7993588891036048	gene-ACZ0AN_RS04985	1.00210732658545	conserved_up	trmL	tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	trmL	tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	K03216	tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]	unclassified
WP_007610911.1	WP_020451117.1	gene-ACSAL1_RS06800	-3.741726111267821	gene-ACZ0AN_RS07435	-1.0309016715157504	conserved_down		MarR family winged helix-turn-helix transcriptional regulator		MarR family winged helix-turn-helix transcriptional regulator	K15973	MarR family transcriptional regulator, 2-MHQ and catechol-resistance regulon repressor	regulation
WP_017418904.1	WP_020450028.1	gene-ACSAL1_RS15800	1.0970166929722152	gene-ACZ0AN_RS01655	-1.789942965631553	opposite		sensor histidine kinase		sensor histidine kinase	K20487	two-component system, OmpR family, lantibiotic biosynthesis sensor histidine kinase NisK/SpaK [EC:2.7.13.3]	regulation
WP_021494986.1	WP_020450948.1	gene-ACSAL1_RS05865	3.035769199656682	gene-ACZ0AN_RS06555	1.517636526202966	conserved_up		CYTH domain-containing protein		CYTH domain-containing protein			unclassified
WP_022553816.1	WP_095292176.1	gene-ACSAL1_RS16080	-5.543662278803894	gene-ACZ0AN_RS18235	-7.456290888915862	conserved_down		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme		DegT/DnrJ/EryC1/StrS family aminotransferase	K19430	pyridoxal phosphate-dependent aminotransferase EpsN [EC:2.6.1.-]	unclassified
WP_095284152.1	WP_020452454.1	gene-ACSAL1_RS12825	1.335810872961464	gene-ACZ0AN_RS14895	1.6563008954581724	conserved_up		prepilin peptidase		prepilin peptidase	K02236	leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]	unclassified
WP_095284152.1	WP_020452454.1	gene-ACSAL1_RS12825	1.335810872961464	gene-ACZ0AN_RS14895	1.6563008954581724	conserved_up		prepilin peptidase		prepilin peptidase	K02654	leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]	unclassified
WP_100261812.1	WP_023857575.1	gene-ACSAL1_RS09245	4.412620343984075	gene-ACZ0AN_RS10235	1.2055488663977123	conserved_up		alanine/glycine:cation symporter family protein		alanine/glycine:cation symporter family protein	K03310	alanine or glycine:cation symporter, AGCS family	transport
WP_209388338.1	WP_095292205.1	gene-ACSAL1_RS09345	-7.154397350758142	gene-ACZ0AN_RS17985	-6.381306972840374	conserved_down		glycoside hydrolase family 43 protein		glycoside hydrolase family 43 protein	K15921	arabinoxylan arabinofuranohydrolase [EC:3.2.1.55]	unclassified
WP_003156443.1	WP_023855916.1	gene-ACSAL1_RS00695	3.4516099693130493	gene-ACZ0AN_RS00710	1.401058393525895	conserved_up		50S ribosomal protein L7ae-like protein		50S ribosomal protein L7ae-like protein	K07590	large subunit ribosomal protein L7A	unclassified
WP_003156549.1	WP_020449875.1	gene-ACSAL1_RS00870	1.655201871707182	gene-ACZ0AN_RS00880	-1.2828903367666364	opposite		DNA-directed RNA polymerase subunit alpha		DNA-directed RNA polymerase subunit alpha	K03040	DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]	unclassified
WP_004264646.1	WP_020449813.1	gene-ACSAL1_RS00345	3.1742556993769653	gene-ACZ0AN_RS00360	-1.0985710140897882	opposite	spoVT	stage V sporulation protein T	spoVT	stage V sporulation protein T	K04769	AbrB family transcriptional regulator, stage V sporulation protein T	regulation
WP_007613085.1	WP_020452575.1	gene-ACSAL1_RS13475	-4.791725317142916	gene-ACZ0AN_RS15550	-3.021110785785228	conserved_down	argH	argininosuccinate lyase	argH	argininosuccinate lyase	K01755	argininosuccinate lyase [EC:4.3.2.1]	unclassified
WP_007615141.1	WP_145654501.1	gene-ACSAL1_RS00125	2.5631805393951006	gene-ACZ0AN_RS00140	1.237577700920519	conserved_up	tadA	tRNA adenosine(34) deaminase TadA	tadA	tRNA adenosine(34) deaminase TadA	K11991	tRNA(adenine34) deaminase [EC:3.5.4.33]	unclassified
WP_012117440.1	WP_020451202.1	gene-ACSAL1_RS07200	4.053704886681892	gene-ACZ0AN_RS07910	-2.792417802221575	opposite		flavodoxin		flavodoxin	K03839	flavodoxin I	unclassified
WP_012118311.1	WP_003184842.1	gene-ACSAL1_RS14695	1.9934462975446865	gene-ACZ0AN_RS16845	1.806800171857626	conserved_up		Na(+)/H(+) antiporter subunit F1		Na(+)/H(+) antiporter subunit F1	K05570	multicomponent Na+:H+ antiporter subunit F	sodium_homeostasis
WP_017418355.1	WP_023855495.1	gene-ACSAL1_RS13465	1.874264042566167	gene-ACZ0AN_RS15540	4.425972838893833	conserved_up		SDR family oxidoreductase		SDR family oxidoreductase			oxidative_stress
WP_021495233.1	WP_025810731.1	gene-ACSAL1_RS16135	-4.530910339759023	gene-ACZ0AN_RS18290	-6.877538643895273	conserved_down		polysaccharide biosynthesis protein		polysaccharide biosynthesis protein	K19421	polysaccharide biosynthesis protein EpsC	biofilm_cell_envelope
WP_021495233.1	WP_025810731.1	gene-ACSAL1_RS16135	-4.530910339759023	gene-ACZ0AN_RS18290	-6.877538643895273	conserved_down		polysaccharide biosynthesis protein		polysaccharide biosynthesis protein	K24300	UDP-N-acetylglucosamine 4,6-dehydratase [EC:4.2.1.135]	biofilm_cell_envelope
WP_159353548.1	WP_020451629.1	gene-ACSAL1_RS17555	3.588000856490259	gene-ACZ0AN_RS10255	1.3632716721045643	conserved_up	narH	nitrate reductase subunit beta	narH	nitrate reductase subunit beta	K00371	nitrate reductase / nitrite oxidoreductase, beta subunit [EC:1.7.5.1 1.7.99.-]	glycine_betaine_choline;oxidative_stress
WP_174747328.1	WP_020453026.1	gene-ACSAL1_RS16115	-2.4848991690101414	gene-ACZ0AN_RS18270	-6.613513258975818	conserved_down	epsG	biofilm exopolysaccharide biosynthesis protein EpsG		EpsG family protein	K19419	transmembrane protein EpsG	biofilm_cell_envelope
WP_209387380.1	WP_023857407.1	gene-ACSAL1_RS10325	-3.406958818072628	gene-ACZ0AN_RS11760	-1.7362151346932289	conserved_down		carboxypeptidase M32		carboxypeptidase M32	K01299	carboxypeptidase Taq [EC:3.4.17.19]	unclassified
WP_209387383.1	WP_026579397.1	gene-ACSAL1_RS10430	-1.5270002486600045	gene-ACZ0AN_RS11870	-1.0102582551069388	conserved_down		PBP1A family penicillin-binding protein		penicillin-binding protein 1A	K05366	penicillin-binding protein 1A [EC:2.4.99.28 3.4.16.4]	unclassified
WP_209388290.1	WP_463315550.1	gene-ACSAL1_RS09285	-2.0088940245736726	gene-ACZ0AN_RS10905	1.7768975193488254	opposite		hypothetical protein		DoxX-like family protein			unclassified
WP_245207593.1	WP_249726717.1	gene-ACSAL1_RS18490	-1.097027773499125	gene-ACZ0AN_RS20885	-3.756722247588632	conserved_down		Imm26 family immunity protein		hypothetical protein			unclassified
WP_245207605.1	WP_463315643.1	gene-ACSAL1_RS03830	-4.011225191514354	gene-ACZ0AN_RS04225	-4.277904762537642	conserved_down		exosporium glycoprotein BclB-related protein		NTTRR-F1 domain			unclassified
WP_370531149.1	WP_370510587.1	gene-ACSAL1_RS03750	2.846047285789184	gene-ACZ0AN_RS03975	-3.1590659986220486	opposite		methyl-accepting chemotaxis protein		methyl-accepting chemotaxis protein	K03406	methyl-accepting chemotaxis protein	unclassified
WP_007407824.1	WP_020453473.1	gene-ACSAL1_RS18665	3.1931341051696744	gene-ACZ0AN_RS20665	-1.1867571033072293	opposite		hypothetical protein		hypothetical protein			unclassified
WP_007407911.1	WP_020453634.1	gene-ACSAL1_RS19185	1.0851338061206952	gene-ACZ0AN_RS21570	1.250710084059118	conserved_up		DHH family phosphoesterase		DHH family phosphoesterase	K22927	cyclic-di-AMP phosphodiesterase [EC:3.1.4.59]	unclassified
WP_007408149.1	WP_145654320.1	gene-ACSAL1_RS12905	-1.012895952655308	gene-ACZ0AN_RS14975	1.0193684353889885	opposite	clpX	ATP-dependent protease ATP-binding subunit ClpX	clpX	ATP-dependent protease ATP-binding subunit ClpX	K03544	ATP-dependent Clp protease ATP-binding subunit ClpX	unclassified
WP_007408313.1	WP_020452188.1	gene-ACSAL1_RS11810	-1.7255847022463031	gene-ACZ0AN_RS13365	4.932105244649415	opposite		YqgQ family protein		YqgQ family protein			unclassified
WP_007408338.1	WP_020452154.1	gene-ACSAL1_RS11640	1.4275707177502726	gene-ACZ0AN_RS13180	1.0638931998373171	conserved_up	mntR	transcriptional regulator MntR	mntR	transcriptional regulator MntR	K11924	DtxR family transcriptional regulator, manganese transport regulator	regulation
WP_014416828.1	WP_026579874.1	gene-ACSAL1_RS01450	6.58147508676219	gene-ACZ0AN_RS06855	1.7905927468398657	conserved_up	lmrA	transcriptional regulator LmrA		TetR/AcrR family transcriptional regulator	K18939	TetR/AcrR family transcriptional regulator, lmrAB and yxaGH operons repressor	regulation
WP_014417077.1	WP_145645282.1	gene-ACSAL1_RS03230	-1.212728211239778	gene-ACZ0AN_RS03360	-3.100822010514174	conserved_down		TPM domain-containing protein		TPM domain-containing protein	K06872	uncharacterized protein	unclassified
